  t                         I1                        I2                        I3                        I4                        I5
  0.16900000000000001       5.03869194955681235E-002  7.33710584852284992E-002  0.10122830674926801       0.13377875972210268       0.17073867671821280     
  0.17000000000000001       4.88306802164263434E-002  7.12774441862608493E-002  9.85439383738077185E-002  0.13046517643782291       0.16677106404303027     
  0.17100000000000001       4.73225264323564529E-002  6.92435800267206525E-002  9.59307557000676631E-002  0.12723366322294272       0.16289564109152851     
  0.17200000000000001       4.58609735598144233E-002  6.72677619257809611E-002  9.33868720721730550E-002  0.12408218841916233       0.15911026676271833     
  0.17300000000000001       4.44445828304283058E-002  6.53483343856496313E-002  9.09104508210908102E-002  0.12100877064798619       0.15541284966961755     
  0.17400000000000002       4.30719598774384968E-002  6.34836891067571824E-002  8.84997039404773894E-002  0.11801147756661080       0.15180134698514647     
  0.17500000000000002       4.17417533657417905E-002  6.16722636424106019E-002  8.61528907975995101E-002  0.11508842465459375       0.14827376331481248     
  0.17599999999999999       4.04512057359165469E-002  5.99125400917892709E-002  8.38683168783984218E-002  0.11223777403053774       0.14482814959556031     
  0.17699999999999999       3.92007393695232090E-002  5.82030438301899405E-002  8.16443325657887631E-002  0.10945773329805310       0.14146260202018138     
  0.17799999999999999       3.79891028723440896E-002  5.65423422754636404E-002  7.94793319503220991E-002  0.10674655442027040       0.13817526098669031     
  0.17899999999999999       3.68150841222959838E-002  5.49290436896056680E-002  7.73717516723471249E-002  0.10410253262219832       0.13496431007208437     
  0.17999999999999999       3.56775090339932766E-002  5.33617960145012088E-002  7.53200697948381431E-002  0.10152400532023642       0.13182797502993043     
  0.18099999999999999       3.45752403622653776E-002  5.18392857408560906E-002  7.33228047060802274E-002  9.90093510781732966E-002  0.12876452281121215     
  0.18200000000000000       3.35071765433279586E-002  5.03602368093602551E-002  7.13785140514173050E-002  9.65569885890156937E-002  0.12577226060791127     
  0.18300000000000000       3.24722505724771363E-002  4.89234095431719251E-002  6.94857936932974790E-002  9.41653756820061000E-002  0.12284953491878425     
