  t                         I1                        I2                        I3                        I4                        I5
  0.36099999999999999        4.5757810337852769        1.6674379400960992        1.0373062082902935       0.75408234471876134       0.59243659620953126     
  0.36199999999999999        4.5736254333863933        1.6672823881704282        1.0372878965950096       0.75407612088281661       0.59243306816793517     
  0.36299999999999999        4.5714806513078807        1.6671295395739785        1.0372700310291860       0.75407006962193757       0.59242964412369514     
  0.36399999999999999        4.5693466332713584        1.6669793473257302        1.0372526007237295       0.75406418615095094       0.59242632101124459     
  0.36499999999999999        4.5672233252706977        1.6668317652611444        1.0372355950743650       0.75405846581736513       0.59242309585538033     
  0.36599999999999999        4.5651106735706612        1.6666867480179728        1.0372190037351481       0.75405290409769388       0.59241996576859712     
  0.36699999999999999        4.5630086247055397        1.6665442510223174        1.0372028166122096       0.75404749659387471       0.59241692794851220     
  0.36799999999999999        4.5609171254777987        1.6664042304749247        1.0371870238575907       0.75404223902979628       0.59241397967534903     
  0.36899999999999999        4.5588361229567411        1.6662666433377267        1.0371716158632678       0.75403712724791883       0.59241111830949800     
  0.37000000000000000        4.5567655644771659        1.6661314473206141        1.0371565832552814       0.75403215720597827       0.59240834128916342     
  0.37100000000000000        4.5547053976380365        1.6659986008684307        1.0371419168880713       0.75402732497380143       0.59240564612806257     
  0.37200000000000000        4.5526555703011509        1.6658680631482090        1.0371276078388860       0.75402262673018605       0.59240303041319819     
  0.37300000000000000        4.5506160305898371        1.6657397940366148        1.0371136474023421       0.75401805875988659       0.59240049180270826     
  0.37400000000000000        4.5485867268876268        1.6656137541076137        1.0371000270851651       0.75401361745066831       0.59239802802375874     
  0.37500000000000000        4.5465676078369626        1.6654899046203551        1.0370867386009972       0.75400929929046845       0.59239563687051322     
  0.37600000000000000        4.5445582449743842        1.6653682075072640        1.0370737738653675       0.75400510086459627       0.59239331620215729     
  0.37700000000000000        4.5425589776147479        1.6652486253623386        1.0370611249907546       0.75400101885305060       0.59239106394098184     
  0.37800000000000000        4.5405697549557456        1.6651311214296562        1.0370487842818095       0.75399705002788486       0.59238887807052509     
  0.37900000000000000        4.5385905264512054        1.6650156595920718        1.0370367442306649       0.75399319125065511       0.59238675663376350     
  0.38000000000000000        4.5366212418098684        1.6649022043601076        1.0370249975123762       0.75398943946994357       0.59238469773136371     
  0.38100000000000001        4.5346618509942429        1.6647907208610877        1.0370135369804425       0.75398579171894486       0.59238269951997535     
  0.38200000000000001        4.5327123042191602        1.6646811748283505        1.0370023556624806       0.75398224511311007       0.59238076021058894     
  0.38300000000000001        4.5307725519505562        1.6645735325907778        1.0369914467559809       0.75397879684787772       0.59237887806692857     
  0.38400000000000001        4.5288425449042222        1.6644677610623868        1.0369808036241541       0.75397544419645057       0.59237705140389874     
  0.38500000000000001        4.5269222340443962        1.6643638277322683        1.0369704197919081       0.75397218450764447       0.59237527858607719     
  0.38600000000000001        4.5250115705828202        1.6642617006544009        1.0369602889419081       0.75396901520378190       0.59237355802625158     
  0.38700000000000001        4.5231105059771135        1.6641613484380640        1.0369504049107199       0.75396593377866028       0.59237188818399300     
  0.38800000000000001        4.5212189919297607        1.6640627402380250        1.0369407616850819       0.75396293779557000       0.59237026756427824     
  0.38900000000000001        4.5193369803868650        1.6639658457451079        1.0369313533982214       0.75396002488536951       0.59236869471616205     
