  t                         alpha1                        alpha2                        alpha3                        alpha4                        alpha5
  0.73599999999999999        20.468594478930306        10.262137604121504        6.5697434981161331        4.8122351912228263        3.7926006027305044     
  0.73699999999999999        20.505470858687165        10.277261028222728        6.5791956605969766        4.8191094912862154        3.7980018384983589     
  0.73799999999999999        20.542351920287135        10.292384452950508        6.5886478230806276        4.8259837913497838        3.8034030742662517     
  0.73899999999999999        20.579237640228758        10.307507878293951        6.5980999855670186        4.8328580914135273        3.8088043100341840     
  0.73999999999999999        20.616127995128522        10.322631304242364        6.6075521480560839        4.8397323914774413        3.8142055458021531     
  0.74099999999999999        20.653022961720271        10.337754730785230        6.6170043105477561        4.8466066915415222        3.8196067815701600     
  0.74199999999999999        20.689922516854576        10.352878157912215        6.6264564730419719        4.8534809916057640        3.8250080173382006     
  0.74299999999999999        20.726826635342157        10.368001585613174        6.6359086355386721        4.8603552916701620        3.8304092531062772     
  0.74399999999999999        20.763735284450835        10.383125013878129        6.6453607980377933        4.8672295917347137        3.8358104888743849     
  0.74500000000000000        20.800648441487631        10.398248442697279        6.6548129605392754        4.8741038917994119        3.8412117246425264     
  0.74600000000000000        20.837566083873234        10.413371872060992        6.6642651230430650        4.8809781918642541        3.8466129604106984     
  0.74700000000000000        20.874488189141410        10.428495301959803        6.6737172855491034        4.8878524919292365        3.8520141961788998     
  0.74800000000000000        20.911414734938479        10.443618732384413        6.6831694480573365        4.8947267919943558        3.8574154319471319     
  0.74900000000000000        20.948345699022706        10.458742163325686        6.6926216105677092        4.9016010920596074        3.8628166677153919     
  0.75000000000000000        20.985281059263770        10.473865594774642        6.7020737730801700        4.9084753921249886        3.8682179034836803     
  0.75100000000000000        21.022220793642184        10.488989026722461        6.7115259355946693        4.9153496921904924        3.8736191392519959     
  0.75200000000000000        21.059164880248773        10.504112459160464        6.7209780981111562        4.9222239922561197        3.8790203750203367     
  0.75300000000000000        21.096113297284091        10.519235892080140        6.7304302606295829        4.9290982923218651        3.8844216107887037     
  0.75400000000000000        21.133066023057868        10.534359325473117        6.7398824231499024        4.9359725923877251        3.8898228465570952     
  0.75500000000000000        21.170023035988496        10.549482759331170        6.7493345856720675        4.9428468924536970        3.8952240823255107     
  0.75600000000000001        21.206984314602462        10.564606193646217        6.7587867481960355        4.9497211925197790        3.9006253180939496     
  0.75700000000000001        21.243949837533794        10.579729628410309        6.7682389107217604        4.9565954925859659        3.9060265538624113     
  0.75800000000000001        21.280919583523556        10.594853063615650        6.7776910732492004        4.9634697926522557        3.9114277896308942     
  0.75900000000000001        21.317893531419276        10.609976499254566        6.7871432357783119        4.9703440927186451        3.9168290253993980     
  0.76000000000000001        21.354871660174457        10.625099935319529        6.7965953983090568        4.9772183927851321        3.9222302611679218     
  0.76100000000000001        21.391853948847992        10.640223371803128        6.8060475608413942        4.9840926928517115        3.9276314969364656     
  0.76200000000000001        21.428840376603677        10.655346808698090        6.8154997233752832        4.9909669929183842        3.9330327327050290     
  0.76300000000000001        21.465830922709671        10.670470245997263        6.8249518859106892        4.9978412929851466        3.9384339684736123     
  0.76400000000000001        21.502825566537975        10.685593683693627        6.8344040484475732        5.0047155930519951        3.9438352042422129     
  0.76500000000000001        21.539824287563913        10.700717121780281        6.8438562109859005        5.0115898931189280        3.9492364400108322     
  0.76600000000000001        21.576827065365610        10.715840560250436        6.8533083735256364        5.0184641931859444        3.9546376757794675     
  0.76700000000000002        21.613833879623478        10.730963999097428        6.8627605360667445        5.0253384932530407        3.9600389115481205     
  0.76800000000000002        21.650844710119710        10.746087438314712        6.8722126986091938        5.0322127933202125        3.9654401473167895     
  0.76900000000000002        21.687859536737761        10.761210877895847        6.8816648611529487        5.0390870933874607        3.9708413830854736     
  0.77000000000000002        21.724878339461860        10.776334317834515        6.8911170236979791        5.0459613934547827        3.9762426188541742     
  0.77100000000000002        21.761901098376477        10.791457758124499        6.9005691862442546        5.0528356935221757        3.9816438546228881     
  0.77200000000000002        21.798927793665833        10.806581198759696        6.9100213487917426        5.0597099935896379        3.9870450903916170     
  0.77300000000000002        21.835958405613408        10.821704639734108        6.9194735113404171        5.0665842936571686        3.9924463261603598     
  0.77400000000000002        21.872992914601443        10.836828081041837        6.9289256738902480        5.0734585937247632        3.9978475619291163     
  0.77500000000000002        21.910031301110436        10.851951522677089        6.9383778364412061        5.0803328937924226        4.0032487976978857     
  0.77600000000000002        21.947073545718649        10.867074964634172        6.9478299989932619        5.0872071938601442        4.0086500334666679     
  0.77700000000000002        21.984119629101627        10.882198406907497        6.9572821615463925        5.0940814939279262        4.0140512692354635     
  0.77800000000000002        22.021169532031717        10.897321849491565        6.9667343241005684        5.1009557939957659        4.0194525050042689     
  0.77900000000000003        22.058223235377557        10.912445292380973        6.9761864866557657        5.1078300940636625        4.0248537407730876     
  0.78000000000000003        22.095280720103624        10.927568735570418        6.9856386492119613        5.1147043941316150        4.0302549765419169     
  0.78100000000000003        22.132341967269735        10.942692179054688        6.9950908117691295        5.1215786941996218        4.0356562123107560     
  0.78200000000000003        22.169406958030567        10.957815622828655        7.0045429743272445        5.1284529942676800        4.0410574480796093     
  0.78300000000000003        22.206475673635200        10.972939066887287        7.0139951368862850        5.1353272943357888        4.0464586838484706     
  0.78400000000000003        22.243548095426632        10.988062511225634        7.0234472994462287        5.1422015944039465        4.0518599196173426     
  0.78500000000000003        22.280624204841306        11.003185955838836        7.0328994620070544        5.1490758944721531        4.0572611553862235     
  0.78600000000000003        22.317703983408649        11.018309400722117        7.0423516245687381        5.1559501945404067        4.0626623911551150     
  0.78700000000000003        22.354787412750603        11.033432845870786        7.0518037871312611        5.1628244946087065        4.0680636269240145     
  0.78800000000000003        22.391874474581172        11.048556291280228        7.0612559496946039        5.1696987946770490        4.0734648626929237     
  0.78900000000000003        22.428965150705931        11.063679736945909        7.0707081122587443        5.1765730947454358        4.0788660984618428     
  0.79000000000000004        22.466059423021594        11.078803182863380        7.0801602748236627        5.1834473948138635        4.0842673342307680     
  0.79100000000000004        22.503157273515562        11.093926629028262        7.0896124373893414        5.1903216948823330        4.0896685699997022     
  0.79200000000000004        22.540258684265442        11.109050075436253        7.0990645999557618        5.1971959949508406        4.0950698057686434     
  0.79300000000000004        22.577363637438626        11.124173522083133        7.1085167625229051        5.2040702950193873        4.1004710415375936     
  0.79400000000000004        22.614472115291818        11.139296968964752        7.1179689250907536        5.2109445950879714        4.1058722773065508     
  0.79500000000000004        22.651584100170584        11.154420416077024        7.1274210876592896        5.2178188951565909        4.1112735130755160     
  0.79600000000000004        22.688699574508941        11.169543863415942        7.1368732502284979        5.2246931952252469        4.1166747488444875     
  0.79700000000000004        22.725818520828874        11.184667310977574        7.1463254127983635        5.2315674952939366        4.1220759846134651     
  0.79800000000000004        22.762940921739915        11.199790758758041        7.1557775753688651        5.2384417953626601        4.1274772203824499     
  0.79900000000000004        22.800066759938698        11.214914206753544        7.1652297379399910        5.2453160954314155        4.1328784561514418     
  0.80000000000000004        22.837196018208534        11.230037654960343        7.1746819005117253        5.2521903955002029        4.1382796919204381     
  0.80100000000000005        22.874328679418969        11.245161103374770        7.1841340630840538        5.2590646955690215        4.1436809276894406     
  0.80200000000000005        22.911464726525345        11.260284551993214        7.1935862256569623        5.2659389956378693        4.1490821634584503     
  0.80300000000000005        22.948604142568382        11.275408000812131        7.2030383882304339        5.2728132957067473        4.1544833992274652     
  0.80400000000000005        22.985746910673747        11.290531449828036        7.2124905508044588        5.2796875957756519        4.1598846349964873     
  0.80500000000000005        23.022893014051618        11.305654899037501        7.2219427133790219        5.2865618958445841        4.1652858707655129     
  0.80600000000000005        23.060042435996277        11.320778348437170        7.2313948759541082        5.2934361959135430        4.1706871065345430     
  0.80700000000000005        23.097195159885683        11.335901798023734        7.2408470385297079        5.3003104959825285        4.1760883423035784     
  0.80800000000000005        23.134351169181048        11.351025247793945        7.2502992011058058        5.3071847960515388        4.1814895780726200     
  0.80900000000000005        23.171510447426424        11.366148697744611        7.2597513636823932        5.3140590961205740        4.1868908138416661     
  0.81000000000000005        23.208672978248295        11.381272147872595        7.2692035262594548        5.3209333961896323        4.1922920496107157     
  0.81100000000000005        23.245838745355147        11.396395598174822        7.2786556888369809        5.3278076962587146        4.1976932853797715     
  0.81200000000000006        23.283007732537072        11.411519048648252        7.2881078514149600        5.3346819963278183        4.2030945211488309     
  0.81300000000000006        23.320179923665350        11.426642499289919        7.2975600139933796        5.3415562963969432        4.2084957569178938     
  0.81400000000000006        23.357355302692053        11.441765950096896        7.3070121765722291        5.3484305964660894        4.2138969926869621     
  0.81500000000000006        23.394533853649623        11.456889401066308        7.3164643391515005        5.3553048965352570        4.2192982284560339     
  0.81600000000000006        23.431715560650495        11.472012852195338        7.3259165017311823        5.3621791966044459        4.2246994642251092     
  0.81700000000000006        23.468900407886668        11.487136303481208        7.3353686643112646        5.3690534966736534        4.2301006999941881     
  0.81800000000000006        23.506088379629329        11.502259754921193        7.3448208268917368        5.3759277967428796        4.2355019357632715     
  0.81900000000000006        23.543279460228447        11.517383206512612        7.3542729894725882        5.3828020968121253        4.2409031715323575     
  0.82000000000000006        23.580473634112369        11.532506658252837        7.3637251520538145        5.3896763968813888        4.2463044073014480     
  0.82100000000000006        23.617670885787451        11.547630110139281        7.3731773146354005        5.3965506969506700        4.2517056430705411     
  0.82200000000000006        23.654871199837640        11.562753562169405        7.3826294772173426        5.4034249970199673        4.2571068788396369     
  0.82300000000000006        23.692074560924105        11.577877014340707        7.3920816397996285        5.4102992970892831        4.2625081146087362     
  0.82400000000000007        23.729280953784862        11.593000466650738        7.4015338023822510        5.4171735971586132        4.2679093503778391     
  0.82500000000000007        23.766490363234347        11.608123919097082        7.4109859649652012        5.4240478972279593        4.2733105861469447     
  0.82600000000000007        23.803702774163057        11.623247371677374        7.4204381275484730        5.4309221972973196        4.2787118219160529     
  0.82700000000000007        23.840918171537183        11.638370824389284        7.4298902901320574        5.4377964973666959        4.2841130576851638     
  0.82800000000000007        23.878136540398213        11.653494277230527        7.4393424527159464        5.4446707974360846        4.2895142934542765     
  0.82900000000000007        23.915357865862561        11.668617730198854        7.4487946153001303        5.4515450975054884        4.2949155292233936     
  0.83000000000000007        23.952582133121179        11.683741183292058        7.4582467778846073        5.4584193975749065        4.3003167649925116     
  0.83100000000000007        23.989809327439200        11.698864636507965        7.4676989404693668        5.4652936976443369        4.3057180007616331     
  0.83200000000000007        24.027039434155579        11.713988089844447        7.4771511030544024        5.4721679977137816        4.3111192365307565     
  0.83299999999999996        24.064272438682679        11.729111543299402        7.4866032656397064        5.4790422977832360        4.3165204722998816     
  0.83399999999999996        24.101508326505943        11.744234996870780        7.4960554282252758        5.4859165978527038        4.3219217080690093     
  0.83499999999999996        24.138747083183514        11.759358450556553        7.5055075908111020        5.4927908979221840        4.3273229438381389     
  0.83599999999999997        24.175988694345868        11.774481904354731        7.5149597533971777        5.4996651979916757        4.3327241796072720     
  0.83699999999999997        24.213233145695465        11.789605358263362        7.5244119159834968        5.5065394980611782        4.3381254153764059     
  0.83799999999999997        24.250480423006358        11.804728812280528        7.5338640785700575        5.5134137981306930        4.3435266511455435     
  0.83899999999999997        24.287730512123872        11.819852266404341        7.5433162411568482        5.5202880982002176        4.3489278869146828     
  0.83999999999999997        24.324983398964221        11.834975720632947        7.5527684037438663        5.5271623982697520        4.3543291226838239     
  0.84099999999999997        24.362239069514171        11.850099174964528        7.5622205663311082        5.5340366983392961        4.3597303584529659     
  0.84199999999999997        24.399497509830674        11.865222629397293        7.5716727289185632        5.5409109984088500        4.3651315942221087     
  0.84299999999999997        24.436758706040500        11.880346083929481        7.5811248915062279        5.5477852984784120        4.3705328299912543     
  0.84399999999999997        24.474022644339950        11.895469538559370        7.5905770540940996        5.5546595985479854        4.3759340657604016     
  0.84499999999999997        24.511289310994425        11.910592993285254        7.6000292166821710        5.5615338986175669        4.3813353015295498     
  0.84599999999999997        24.548558692338148        11.925716448105472        7.6094813792704370        5.5684081986871563        4.3867365372987006     
  0.84699999999999998        24.585830774773772        11.940839903018382        7.6189335418588975        5.5752824987567546        4.3921377730678515     
  0.84799999999999998        24.623105544772066        11.955963358022371        7.6283857044475418        5.5821567988263618        4.3975390088370059     
  0.84899999999999998        24.660382988871561        11.971086813115859        7.6378378670363691        5.5890310988959762        4.4029402446061603     
  0.84999999999999998        24.697663093678209        11.986210268297286        7.6472900296253723        5.5959053989655985        4.4083414803753165     
  0.85099999999999998        24.734945845865060        12.001333723565129        7.6567421922145478        5.6027796990352288        4.4137427161444736     
  0.85199999999999998        24.772231232171908        12.016457178917886        7.6661943548038947        5.6096539991048671        4.4191439519136333     
  0.85299999999999998        24.809519239404970        12.031580634354079        7.6756465173934068        5.6165282991745116        4.4245451876827939     
  0.85399999999999998        24.846809854436550        12.046704089872255        7.6850986799830752        5.6234025992441623        4.4299464234519546     
  0.85499999999999998        24.884103064204691        12.061827545470994        7.6945508425729034        5.6302768993138201        4.4353476592211178     
  0.85599999999999998        24.921398855712876        12.076951001148895        7.7040030051628827        5.6371511993834860        4.4407488949902820     
  0.85699999999999998        24.958697216029687        12.092074456904585        7.7134551677530139        5.6440254994531571        4.4461501307594471     
  0.85799999999999998        24.995998132288470        12.107197912736705        7.7229073303432889        5.6508997995228354        4.4515513665286131     
  0.85899999999999999        25.033301591687007        12.122321368643934        7.7323594929337069        5.6577740995925181        4.4569526022977799     
  0.85999999999999999        25.070607581487234        12.137444824624962        7.7418116555242609        5.6646483996622061        4.4623538380669476     
  0.86099999999999999        25.107916089014857        12.152568280678508        7.7512638181149525        5.6715226997319013        4.4677550738361171     
  0.86199999999999999        25.145227101659081        12.167691736803317        7.7607159807057746        5.6783969998016017        4.4731563096052875     
  0.86299999999999999        25.182540606872276        12.182815192998138        7.7701681432967264        5.6852712998713084        4.4785575453744579     
  0.86399999999999999        25.219856592169659        12.197938649261763        7.7796203058878026        5.6921455999410195        4.4839587811436301     
  0.86499999999999999        25.257175045128974        12.213062105592995        7.7890724684790031        5.6990199000107342        4.4893600169128032     
  0.86599999999999999        25.294495953390193        12.228185561990658        7.7985246310703200        5.7058942000804551        4.4947612526819771     
  0.86699999999999999        25.331819304655195        12.243309018453598        7.8079767936617559        5.7127685001501796        4.5001624884511511     
  0.86799999999999999        25.369145086687464        12.258432474980681        7.8174289562533064        5.7196428002199111        4.5055637242203277     
  0.86899999999999999        25.406473287311758        12.273555931570794        7.8268811188449652        5.7265171002896453        4.5109649599895043     
  0.87000000000000000        25.443803894413840        12.288679388222839        7.8363332814367341        5.7333914003593849        4.5163661957586800     
  0.87100000000000000        25.481136895940136        12.303802844935740        7.8457854440286079        5.7402657004291289        4.5217674315278575     
  0.87200000000000000        25.518472279897438        12.318926301708441        7.8552376066205856        5.7471400004988755        4.5271686672970359     
  0.87300000000000000        25.555810034352639        12.334049758539898        7.8646897692126627        5.7540143005686275        4.5325699030662152     
  0.87400000000000000        25.593150147432375        12.349173215429095        7.8741419318048376        5.7608886006383830        4.5379711388353963     
  0.87500000000000000        25.630492607322768        12.364296672375030        7.8835940943971110        5.7677629007081439        4.5433723746045764     
  0.87600000000000000        25.667837402269111        12.379420129376710        7.8930462569894750        5.7746372007779065        4.5487736103737575     
  0.87700000000000000        25.705184520575557        12.394543586433171        7.9024984195819306        5.7815115008476727        4.5541748461429385     
  0.87800000000000000        25.742533950604866        12.409667043543459        7.9119505821744758        5.7883858009174434        4.5595760819121214     
  0.87900000000000000        25.779885680778079        12.424790500706637        7.9214027447671063        5.7952601009872167        4.5649773176813042     
  0.88000000000000000        25.817239699574227        12.439913957921791        7.9308549073598220        5.8021344010569944        4.5703785534504888     
  0.88100000000000001        25.854595995530062        12.455037415188016        7.9403070699526221        5.8090087011267739        4.5757797892196725     
  0.88200000000000001        25.891954557239728        12.470160872504422        7.9497592325455013        5.8158830011965579        4.5811810249888572     
  0.88300000000000001        25.929315373354505        12.485284329870140        7.9592113951384587        5.8227573012663436        4.5865822607580427     
  0.88400000000000001        25.966678432582544        12.500407787284310        7.9686635577314933        5.8296316013361329        4.5919834965272281     
  0.88500000000000001        26.004043723688525        12.515531244746089        7.9781157203246016        5.8365059014059248        4.5973847322964154     
  0.88600000000000001        26.041411235493413        12.530654702254656        7.9875678829177845        5.8433802014757203        4.6027859680656027     
  0.88700000000000001        26.078780956874180        12.545778159809194        7.9970200455110394        5.8502545015455185        4.6081872038347900     
  0.88800000000000001        26.116152876763486        12.560901617408902        8.0064722081043627        5.8571288016153193        4.6135884396039781     
  0.88900000000000001        26.153526984149440        12.576025075052998        8.0159243706977517        5.8640031016851228        4.6189896753731663     
  0.89000000000000001        26.190903268075306        12.591148532740711        8.0253765332912099        5.8708774017549290        4.6243909111423553     
  0.89100000000000001        26.228281717639224        12.606271990471281        8.0348286958847321        5.8777517018247369        4.6297921469115435     
  0.89200000000000002        26.265662321993950        12.621395448243961        8.0442808584783148        5.8846260018945475        4.6351933826807343     
  0.89300000000000002        26.303045070346549        12.636518906058020        8.0537330210719595        5.8915003019643599        4.6405946184499243     
  0.89400000000000002        26.340429951958178        12.651642363912744        8.0631851836656647        5.8983746020341759        4.6459958542191142     
  0.89500000000000002        26.377816956143754        12.666765821807424        8.0726373462594285        5.9052489021039927        4.6513970899883041     
  0.89600000000000002        26.415206072271726        12.681889279741362        8.0820895088532492        5.9121232021738113        4.6567983257574941     
  0.89700000000000002        26.452597289763794        12.697012737713880        8.0915416714471249        5.9189975022436325        4.6621995615266849     
  0.89800000000000002        26.489990598094639        12.712136195724305        8.1009938340410557        5.9258718023134564        4.6676007972958757     
  0.89900000000000002        26.527385986791668        12.727259653771979        8.1104459966350397        5.9327461023832804        4.6730020330650675     
  0.90000000000000002        26.564783445434735        12.742383111856258        8.1198981592290753        5.9396204024531087        4.6784032688342592     
  0.90100000000000002        26.602182963655892        12.757506569976499        8.1293503218231589        5.9464947025229380        4.6838045046034518     
  0.90200000000000002        26.639584531139128        12.772630028132079        8.1388024844172939        5.9533690025927690        4.6892057403726444     
  0.90300000000000002        26.676988137620079        12.787753486322389        8.1482546470114752        5.9602433026626009        4.6946069761418361     
  0.90400000000000003        26.714393772885831        12.802876944546819        8.1577068096057044        5.9671176027324364        4.7000082119110287     
  0.90500000000000003        26.751801426774584        12.818000402804781        8.1671589721999815        5.9739919028022719        4.7054094476802222     
  0.90600000000000003        26.789211089175467        12.833123861095689        8.1766111347943031        5.9808662028721100        4.7108106834494157     
  0.90700000000000003        26.826622750028232        12.848247319418970        8.1860632973886656        5.9877405029419499        4.7162119192186083     
  0.90800000000000003        26.864036399323034        12.863370777774067        8.1955154599830706        5.9946148030117907        4.7216131549878027     
  0.90900000000000003        26.901452027100163        12.878494236160421        8.2049676225775183        6.0014891030816333        4.7270143907569970     
  0.91000000000000003        26.938869623449779        12.893617694577490        8.2144197851720051        6.0083634031514768        4.7324156265261905     
  0.91100000000000003        26.976289178511713        12.908741153024742        8.2238719477665327        6.0152377032213220        4.7378168622953867     
  0.91200000000000003        27.013710682475153        12.923864611501651        8.2333241103610977        6.0221120032911681        4.7432180980645811     
  0.91300000000000003        27.051134125578436        12.938988070007703        8.2427762729557017        6.0289863033610160        4.7486193338337763     
  0.91400000000000003        27.088559498108793        12.954111528542388        8.2522284355503395        6.0358606034308648        4.7540205696029725     
  0.91500000000000004        27.125986790402109        12.969234987105210        8.2616805981450145        6.0427349035007145        4.7594218053721669     
  0.91600000000000004        27.163415992842669        12.984358445695683        8.2711327607397251        6.0496092035705651        4.7648230411413621     
  0.91700000000000004        27.200847095862926        12.999481904313326        8.2805849233344677        6.0564835036404165        4.7702242769105565     
  0.91800000000000004        27.238280089943260        13.014605362957665        8.2900370859292458        6.0633578037102707        4.7756255126797535     
  0.91900000000000004        27.275714965611719        13.029728821628234        8.2994892485240559        6.0702321037801257        4.7810267484489497     
  0.92000000000000004        27.313151713443794        13.044852280324582        8.3089414111188962        6.0771064038499816        4.7864279842181459     
  0.92100000000000004        27.350590324062207        13.059975739046259        8.3183935737137666        6.0839807039198384        4.7918292199873429     
  0.92200000000000004        27.388030788136618        13.075099197792822        8.3278457363086673        6.0908550039896969        4.7972304557565399     
  0.92300000000000004        27.425473096383431        13.090222656563840        8.3372978989035982        6.0977293040595555        4.8026316915257370     
  0.92400000000000004        27.462917239565552        13.105346115358889        8.3467500614985575        6.1046036041294158        4.8080329272949340     
  0.92500000000000004        27.500363208492164        13.120469574177553        8.3562022240935470        6.1114779041992771        4.8134341630641320     
  0.92600000000000005        27.537810994018464        13.135593033019418        8.3656543866885595        6.1183522042691383        4.8188353988333290     
  0.92700000000000005        27.575260587045467        13.150716491884085        8.3751065492836005        6.1252265043390013        4.8242366346025269     
  0.92800000000000005        27.612711978519759        13.165839950771153        8.3845587118786664        6.1321008044088643        4.8296378703717240     
  0.92900000000000005        27.650165159433264        13.180963409680235        8.3940108744737607        6.1389751044787282        4.8350391061409219     
  0.93000000000000005        27.687620120823063        13.196086868610951        8.4034630370688799        6.1458494045485939        4.8404403419101198     
  0.93100000000000005        27.725076853771068        13.211210327562918        8.4129151996640203        6.1527237046184595        4.8458415776793178     
  0.93200000000000005        27.762535349403919        13.226333786535774        8.4223673622591839        6.1595980046883261        4.8512428134485166     
  0.93300000000000005        27.799995598892664        13.241457245529148        8.4318195248543706        6.1664723047581944        4.8566440492177145     
  0.93400000000000005        27.837457593452598        13.256580704542690        8.4412716874495786        6.1733466048280627        4.8620452849869134     
  0.93500000000000005        27.874921324342999        13.271704163576052        8.4507238500448114        6.1802209048979311        4.8674465207561122     
  0.93600000000000005        27.912386782866928        13.286827622628886        8.4601760126400638        6.1870952049678012        4.8728477565253101     
  0.93700000000000006        27.949853960371019        13.301951081700849        8.4696281752353357        6.1939695050376731        4.8782489922945098     
  0.93800000000000006        27.987322848245242        13.317074540791616        8.4790803378306308        6.2008438051075441        4.8836502280637086     
  0.93900000000000006        28.024793437922686        13.332197999900854        8.4885325004259453        6.2077181051774168        4.8890514638329083     
  0.94000000000000006        28.062265720879349        13.347321459028247        8.4979846630212776        6.2145924052472887        4.8944526996021072     
  0.94100000000000006        28.099739688633939        13.362444918173475        8.5074368256166295        6.2214667053171624        4.8998539353713069     
  0.94200000000000006        28.137215332747633        13.377568377336232        8.5168889882119991        6.2283410053870361        4.9052551711405048     
  0.94300000000000006        28.174692644823892        13.392691836516210        8.5263411508073865        6.2352153054569097        4.9106564069097045     
  0.94400000000000006        28.212171616508211        13.407815295713112        8.5357933134027935        6.2420896055267852        4.9160576426789033     
  0.94500000000000006        28.249652239487943        13.422938754926648        8.5452454759982146        6.2489639055966588        4.9214588784481021     
  0.94600000000000006        28.287134505492077        13.438062214156520        8.5546976385936535        6.2558382056665351        4.9268601142173019     
  0.94700000000000006        28.324618406291030        13.453185673402452        8.5641498011891084        6.2627125057364115        4.9322613499865007     
  0.94800000000000006        28.362103933696439        13.468309132664157        8.5736019637845775        6.2695868058062878        4.9376625857557013     
  0.94900000000000007        28.399591079560956        13.483432591941366        8.5830541263800644        6.2764611058761668        4.9430638215249010     
  0.95000000000000007        28.437079835778025        13.498556051233811        8.5925062889755655        6.2833354059460431        4.9484650572941007     
  0.95100000000000007        28.474570194281721        13.513679510541222        8.6019584515710825        6.2902097060159203        4.9538662930633004     
  0.95200000000000007        28.512062147046521        13.528802969863342        8.6114106141666120        6.2970840060857984        4.9592675288325010     
  0.95300000000000007        28.549555686087057        13.543926429199916        8.6208627767621557        6.3039583061556765        4.9646687646017016     
  0.95400000000000007        28.587050803458009        13.559049888550692        8.6303149393577154        6.3108326062255564        4.9700700003709022     
  0.95500000000000007        28.624547491253836        13.574173347915423        8.6397671019532840        6.3177069062954354        4.9754712361401019     
  0.95600000000000007        28.662045741608576        13.589296807293866        8.6492192645488686        6.3245812063653135        4.9808724719093025     
  0.95700000000000007        28.699545546695688        13.604420266685784        8.6586714271444656        6.3314555064351934        4.9862737076785022     
  0.95800000000000007        28.737046898727822        13.619543726090942        8.6681235897400750        6.3383298065050742        4.9916749434477028     
  0.95900000000000007        28.774549789956641        13.634667185509111        8.6775757523356969        6.3452041065749540        4.9970761792169025     
  0.95999999999999996        28.812054212672614        13.649790644940060        8.6870279149313276        6.3520784066448339        5.0024774149861031     
  0.96099999999999997        28.849560159204824        13.664914104383573        8.6964800775269726        6.3589527067147165        5.0078786507553037     
  0.96199999999999997        28.887067621920782        13.680037563839429        8.7059322401226300        6.3658270067845972        5.0132798865245034     
  0.96299999999999997        28.924576593226213        13.695161023307415        8.7153844027182945        6.3727013068544789        5.0186811222937049     
  0.96399999999999997        28.962087065564898        13.710284482787319        8.7248365653139714        6.3795756069243623        5.0240823580629055     
  0.96499999999999997        28.999599031418459        13.725407942278933        8.7342887279096590        6.3864499069942440        5.0294835938321052     
  0.96599999999999997        29.037112483306160        13.740531401782057        8.7437408905053573        6.3933242070641256        5.0348848296013067     
  0.96699999999999997        29.074627413784782        13.755654861296490        8.7531930531010644        6.4001985071340100        5.0402860653705073     
  0.96799999999999997        29.112143815448334        13.770778320822030        8.7626452156967805        6.4070728072038934        5.0456873011397070     
  0.96899999999999997        29.149661680927942        13.785901780358490        8.7720973782925089        6.4139471072737777        5.0510885369089094     
  0.96999999999999997        29.187181002891649        13.801025239905679        8.7815495408882445        6.4208214073436629        5.0564897726781108     
  0.97099999999999997        29.224701774044195        13.816148699463408        8.7910017034839889        6.4276957074135472        5.0618910084473114     
  0.97199999999999998        29.262223987126909        13.831272159031494        8.8004538660797440        6.4345700074834316        5.0672922442165129     
  0.97299999999999998        29.299747634917438        13.846395618609762        8.8099060286755044        6.4414443075533168        5.0726934799857135     
  0.97399999999999998        29.337272710229598        13.861519078198027        8.8193581912712755        6.4483186076232002        5.0780947157549132     
  0.97499999999999998        29.374799205913231        13.876642537796123        8.8288103538670537        6.4551929076930863        5.0834959515241156     
  0.97599999999999998        29.412327114853984        13.891765997403875        8.8382625164628390        6.4620672077629715        5.0888971872933162     
  0.97699999999999998        29.449856429973114        13.906889457021117        8.8477146790586350        6.4689415078328567        5.0942984230625168     
  0.97799999999999998        29.487387144227373        13.922012916647684        8.8571668416544345        6.4758158079027428        5.0996996588317183     
  0.97899999999999998        29.524919250608747        13.937136376283414        8.8666190042502464        6.4826901079726289        5.1051008946009198     
  0.97999999999999998        29.562452742144373        13.952259835928144        8.8760711668460637        6.4895644080425159        5.1105021303701204     
  0.98099999999999998        29.599987611896264        13.967383295581723        8.8855233294418863        6.4964387081124029        5.1159033661393218     
  0.98199999999999998        29.637523852961220        13.982506755243993        8.8949754920377142        6.5033130081822907        5.1213046019085242     
  0.98299999999999998        29.675061458470605        13.997630214914805        8.9044276546335510        6.5101873082521777        5.1267058376777257     
  0.98399999999999999        29.712600421590178        14.012753674594009        8.9138798172293949        6.5170616083220647        5.1321070734469272     
  0.98499999999999999        29.750140735519945        14.027877134281459        8.9233319798252424        6.5239359083919526        5.1375083092161278     
  0.98599999999999999        29.787682393493967        14.043000593977016        8.9327841424210987        6.5308102084618405        5.1429095449853302     
  0.98699999999999999        29.825225388780190        14.058124053680535        8.9422363050169622        6.5376845085317283        5.1483107807545316     
  0.98799999999999999        29.862769714680283        14.073247513391880        8.9516884676128310        6.5445588086016162        5.1537120165237331     
  0.98899999999999999        29.900315364529469        14.088370973110912        8.9611406302087033        6.5514331086715041        5.1591132522929337     
  0.98999999999999999        29.937862331696337        14.103494432837502        8.9705927928045828        6.5583074087413937        5.1645144880621370     
  0.99099999999999999        29.975410609582710        14.118617892571516        8.9800449554004675        6.5651817088112816        5.1699157238313385     
  0.99199999999999999        30.012960191623453        14.133741352312821        8.9894971179963576        6.5720560088811713        5.1753169596005399     
  0.99299999999999999        30.050511071286316        14.148864812061296        8.9989492805922531        6.5789303089510600        5.1807181953697405     
