  t                         alpha1                        alpha2                        alpha3                        alpha4                        alpha5
  0.72399999999999998        7.4483786703595189        7.5102587380473604        5.4091881455346886        4.1619443243086369        3.3699929561269295     
  0.72499999999999998        7.4625705975775736        7.5216685274603439        5.4171896636901433        4.1680513413892566        3.3749205120922836     
  0.72599999999999998        7.4767645941933463        7.5330783172589673        5.4251911818467056        4.1741583584699251        3.3798480680576453     
  0.72699999999999998        7.4909606496743439        7.5444881074361732        5.4331927000043478        4.1802653755506443        3.3847756240230167     
  0.72799999999999998        7.5051587535416386        7.5558978979850373        5.4411942181630417        4.1863723926314105        3.3897031799883974     
  0.72899999999999998        7.5193588953696651        7.5673076888987598        5.4491957363227579        4.1924794097122229        3.3946307359537853     
  0.72999999999999998        7.5335610647858591        7.5787174801706652        5.4571972544834715        4.1985864267930806        3.3995582919191811     
  0.73099999999999998        7.5477652514704863        7.5901272717942021        5.4651987726451541        4.2046934438739818        3.4044858478845841     
  0.73199999999999998        7.5619714451562734        7.6015370637629385        5.4732002908077835        4.2108004609549257        3.4094134038499959     
  0.73299999999999998        7.5761796356282387        7.6129468560705602        5.4812018089713321        4.2169074780359095        3.4143409598154144     
  0.73399999999999999        7.5903898127233091        7.6243566487108687        5.4892033271357779        4.2230144951169333        3.4192685157808400     
  0.73499999999999999        7.6046019663301960        7.6357664416777729        5.4972048453010958        4.2291215121979944        3.4241960717462718     
  0.73599999999999999        7.6188160863890078        7.6471762349653041        5.5052063634672628        4.2352285292790937        3.4291236277117099     
  0.73699999999999999        7.6330321628910740        7.6585860285675924        5.5132078816342567        4.2413355463602285        3.4340511836771546     
  0.73799999999999999        7.6472501858786472        7.6699958224788833        5.5212093998020570        4.2474425634413997        3.4389787396426050     
  0.73899999999999999        7.6614701454446186        7.6814056166935227        5.5292109179706417        4.2535495805226047        3.4439062956080622     
  0.73999999999999999        7.6756920317323187        7.6928154112059604        5.5372124361399910        4.2596565976038416        3.4488338515735251     
  0.74099999999999999        7.6899158349352321        7.7042252060107508        5.5452139543100829        4.2657636146851106        3.4537614075389937     
  0.74199999999999999        7.7041415452967072        7.7156350011025454        5.5532154724808995        4.2718706317664097        3.4586889635044673     
  0.74299999999999999        7.7183691531097791        7.7270447964760933        5.5612169906524214        4.2779776488477399        3.4636165194699453     
  0.74399999999999999        7.7325986487168628        7.7384545921262395        5.5692185088246289        4.2840846659290994        3.4685440754354291     
  0.74500000000000000        7.7468300225095046        7.7498643880479259        5.5772200269975061        4.2901916830104874        3.4734716314009182     
  0.74600000000000000        7.7610632649281319        7.7612741842361821        5.5852215451710343        4.2962987000919020        3.4783991873664100     
  0.74700000000000000        7.7752983664618522        7.7726839806861356        5.5932230633451967        4.3024057171733423        3.4833267433319079     
  0.74800000000000000        7.7895353176481370        7.7840937773929966        5.6012245815199755        4.3085127342548111        3.4882542992974104     
  0.74900000000000000        7.8037741090726094        7.7955035743520655        5.6092260996953565        4.3146197513363047        3.4931818552629168     
  0.75000000000000000        7.8180147313688062        7.8069133715587311        5.6172276178713219        4.3207267684178206        3.4981094112284268     
  0.75100000000000000        7.8322571752179053        7.8183231690084591        5.6252291360478566        4.3268337854993604        3.5030369671939403     
  0.75200000000000000        7.8465014313485479        7.8297329666968078        5.6332306542249482        4.3329408025809233        3.5079645231594587     
  0.75300000000000000        7.8607474905364896        7.8411427646194101        5.6412321724025789        4.3390478196625093        3.5128920791249802     
  0.75400000000000000        7.8749953436044455        7.8525525627719794        5.6492336905807363        4.3451548367441166        3.5178196350905053     
  0.75500000000000000        7.8892449814218431        7.8639623611503131        5.6572352087594080        4.3512618538257435        3.5227471910560344     
  0.75600000000000001        7.9034963949045798        7.8753721597502784        5.6652367269385770        4.3573688709073917        3.5276747470215675     
  0.75700000000000001        7.9177495750147253        7.8867819585678207        5.6732382451182310        4.3634758879890594        3.5326023029871023     
  0.75800000000000001        7.9320045127603969        7.8981917575989602        5.6812397632983602        4.3695829050707449        3.5375298589526416     
  0.75900000000000001        7.9462611952956728        7.9096015568397879        5.6892412814789477        4.3756899221524490        3.5424574149181840     
  0.76000000000000001        7.9605196129930436        7.9210113562864697        5.6972427996599855        4.3817969392341718        3.5473849708837282     
  0.76100000000000001        7.9747797570402099        7.9324211559352404        5.7052443178414602        4.3879039563159123        3.5523125268492759     
  0.76200000000000001        7.9890416186696322        7.9438309557824018        5.7132458360233604        4.3940109733976689        3.5572400828148263     
  0.76300000000000001        8.0033051891582954        7.9552407558243239        5.7212473542056745        4.4001179904794405        3.5621676387803793     
  0.76400000000000001        8.0175704598274784        7.9666505560574459        5.7292488723883919        4.4062250075612290        3.5670951947459355     
  0.76500000000000001        8.0318374220425497        7.9780603564782693        5.7372503905715018        4.4123320246430335        3.5720227507114930     
  0.76600000000000001        8.0461060672127207        7.9894701570833613        5.7452519087549936        4.4184390417248531        3.5769503066770536     
  0.76700000000000002        8.0603763867908356        8.0008799578693495        5.7532534269388593        4.4245460588066869        3.5818778626426173     
  0.76800000000000002        8.0746483722731508        8.0122897588329280        5.7612549451230866        4.4306530758885341        3.5868054186081832     
  0.76900000000000002        8.0889220151991008        8.0236995599708401        5.7692564633076664        4.4367600929703936        3.5917329745737505     
  0.77000000000000002        8.1031973071510954        8.0351093612799058        5.7772579814925900        4.4428671100522674        3.5966605305393196     
  0.77100000000000002        8.1174742397542943        8.0465191627569901        5.7852594996778492        4.4489741271341536        3.6015880865048908     
  0.77200000000000002        8.1317528046763883        8.0579289643990197        5.7932610178634345        4.4550811442160532        3.6065156424704656     
  0.77300000000000002        8.1460329936273848        8.0693387662029803        5.8012625360493368        4.4611881612979634        3.6114431984360418     
  0.77400000000000002        8.1603147983593907        8.0807485681659035        5.8092640542355491        4.4672951783798860        3.6163707544016201     
  0.77500000000000002        8.1745982106664101        8.0921583702848849        5.8172655724220634        4.4734021954618193        3.6212983103671990     
  0.77600000000000002        8.1888832223841153        8.1035681725570665        5.8252670906088682        4.4795092125437641        3.6262258663327809     
  0.77700000000000002        8.2031698253896401        8.1149779749796505        5.8332686087959589        4.4856162296257196        3.6311534222983632     
  0.77800000000000002        8.2174580116013836        8.1263877775498852        5.8412701269833276        4.4917232467076857        3.6360809782639469     
  0.77900000000000003        8.2317477729787711        8.1377975802650653        5.8492716451709681        4.4978302637896608        3.6410085342295333     
  0.78000000000000003        8.2460391015220775        8.1492073831225422        5.8572731633588715        4.5039372808716465        3.6459360901951214     
  0.78100000000000003        8.2603319892722009        8.1606171861197137        5.8652746815470307        4.5100442979536401        3.6508636461607100     
  0.78200000000000003        8.2746264283104587        8.1720269892540216        5.8732761997354412        4.5161513150356445        3.6557912021263004     
  0.78300000000000003        8.2889224107583885        8.1834367925229596        5.8812777179240951        4.5222583321176559        3.6607187580918925     
  0.78400000000000003        8.3032199287775370        8.1948465959240622        5.8892792361129844        4.5283653491996763        3.6656463140574860     
  0.78500000000000003        8.3175189745692624        8.2062563994549151        5.8972807543021046        4.5344723662817055        3.6705738700230803     
  0.78600000000000003        8.3318195403745232        8.2176662031131418        5.9052822724914495        4.5405793833637436        3.6755014259886756     
  0.78700000000000003        8.3461216184736955        8.2290760068964168        5.9132837906810121        4.5466864004457879        3.6804289819542735     
  0.78800000000000003        8.3604252011863487        8.2404858108024470        5.9212853088707886        4.5527934175278411        3.6853565379198718     
  0.78900000000000003        8.3747302808710664        8.2518956148289888        5.9292868270607739        4.5589004346099005        3.6902840938854711     
  0.79000000000000004        8.3890368499252297        8.2633054189738377        5.9372883452509591        4.5650074516919679        3.6952116498510716     
  0.79100000000000004        8.4033449007848446        8.2747152232348302        5.9452898634413396        4.5711144687740406        3.7001392058166731     
  0.79200000000000004        8.4176544259243240        8.2861250276098399        5.9532913816319120        4.5772214858561213        3.7050667617822759     
  0.79300000000000004        8.4319654178563024        8.2975348320967832        5.9612928998226709        4.5833285029382083        3.7099943177478782     
  0.79400000000000004        8.4462778691314444        8.3089446366936137        5.9692944180136127        4.5894355200203023        3.7149218737134828     
  0.79500000000000004        8.4605917723382369        8.3203544413983153        5.9772959362047313        4.5955425371024017        3.7198494296790878     
  0.79600000000000004        8.4749071201028130        8.3317642462089214        5.9852974543960222        4.6016495541845064        3.7247769856446933     
  0.79700000000000004        8.4892239050887586        8.3431740511234906        5.9932989725874810        4.6077565712666182        3.7297045416103014     
  0.79800000000000004        8.5035421199969132        8.3545838561401222        6.0013004907791023        4.6138635883487336        3.7346320975759086     
  0.79900000000000004        8.5178617575651927        8.3659936612569474        6.0093020089708835        4.6199706054308560        3.7395596535415168     
  0.80000000000000004        8.5321828105683881        8.3774034664721349        6.0173035271628192        4.6260776225129829        3.7444872095071253     
  0.80100000000000005        8.5465052718179866        8.3888132717838868        6.0253050453549042        4.6321846395951152        3.7494147654727357     
  0.80200000000000005        8.5608291341619882        8.4002230771904358        6.0333065635471357        4.6382916566772527        3.7543423214383469     
  0.80300000000000005        8.5751543904847072        8.4116328826900482        6.0413080817395119        4.6443986737593947        3.7592698774039599     
  0.80400000000000005        8.5894810337066012        8.4230426882810185        6.0493095999320250        4.6505056908415421        3.7641974333695729     
  0.80500000000000005        8.6038090567840779        8.4344524939616772        6.0573111181246766        4.6566127079236930        3.7691249893351855     
  0.80600000000000005        8.6181384527093261        8.4458622997303845        6.0653126363174588        4.6627197250058483        3.7740525453007998     
  0.80700000000000005        8.6324692145101185        8.4572721055855276        6.0733141545103697        4.6688267420880090        3.7789801012664146     
  0.80800000000000005        8.6468013352496378        8.4686819115255272        6.0813156727034041        4.6749337591701723        3.7839076572320298     
  0.80900000000000005        8.6611348080262935        8.4800917175488326        6.0893171908965611        4.6810407762523392        3.7888352131976450     
  0.81000000000000005        8.6754696259735535        8.4915015236539162        6.0973187090898371        4.6871477933345105        3.7937627691632616     
  0.81100000000000005        8.6898057822597501        8.5029113298392858        6.1053202272832303        4.6932548104166862        3.7986903251288786     
  0.81200000000000006        8.7041432700879184        8.5143211361034687        6.1133217454767355        4.6993618274988656        3.8036178810944952     
  0.81300000000000006        8.7184820826956102        8.5257309424450263        6.1213232636703472        4.7054688445810475        3.8085454370601131     
  0.81400000000000006        8.7328222133547193        8.5371407488625390        6.1293247818640673        4.7115758616632331        3.8134729930257314     
  0.81500000000000006        8.7471636553713132        8.5485505553546233        6.1373263000578913        4.7176828787454221        3.8184005489913506     
  0.81600000000000006        8.7615064020854536        8.5599603619199094        6.1453278182518156        4.7237898958276139        3.8233281049569698     
  0.81700000000000006        8.7758504468710221        8.5713701685570634        6.1533293364458403        4.7298969129098083        3.8282556609225900     
  0.81800000000000006        8.7901957831355606        8.5827799752647671        6.1613308546399583        4.7360039299920063        3.8331832168882110     
  0.81900000000000006        8.8045424043200846        8.5941897820417292        6.1693323728341731        4.7421109470742087        3.8381107728538315     
  0.82000000000000006        8.8188903038989235        8.6055995888866850        6.1773338910284767        4.7482179641564120        3.8430383288194525     
  0.82100000000000006        8.8332394753795462        8.6170093957983909        6.1853354092228692        4.7543249812386188        3.8479658847850740     
  0.82200000000000006        8.8475899123024000        8.6284192027756248        6.1933369274173469        4.7604319983208292        3.8528934407506967     
  0.82300000000000006        8.8619416082407323        8.6398290098171877        6.2013384456119081        4.7665390154030431        3.8578209967163191     
  0.82400000000000007        8.8762945568004294        8.6512388169219037        6.2093399638065527        4.7726460324852571        3.8627485526819414     
  0.82500000000000007        8.8906487516198602        8.6626486240886162        6.2173414820012773        4.7787530495674746        3.8676761086475646     
  0.82600000000000007        8.9050041863696894        8.6740584313161939        6.2253430001960783        4.7848600666496948        3.8726036646131869     
  0.82700000000000007        8.9193608547527354        8.6854682386035194        6.2333445183909557        4.7909670837319158        3.8775312205788106     
  0.82800000000000007        8.9337187505037949        8.6968780459495019        6.2413460365859041        4.7970741008141387        3.8824587765444338     
  0.82900000000000007        8.9480778673894825        8.7082878533530668        6.2493475547809263        4.8031811178963650        3.8873863325100575     
  0.83000000000000007        8.9624381992080693        8.7196976608131624        6.2573490729760159        4.8092881349785923        3.8923138884756812     
  0.83100000000000007        8.9767997397893264        8.7311074683287551        6.2653505911711749        4.8153951520608214        3.8972414444413048     
  0.83200000000000007        8.9911624829943637        8.7425172758988303        6.2733521093663995        4.8215021691430531        3.9021690004069307     
  0.83299999999999996        9.0055264227154588        8.7539270835223881        6.2813536275616881        4.8276091862252866        3.9070965563725548     
  0.83399999999999996        9.0198915528759187        8.7653368911984515        6.2893551457570398        4.8337162033075209        3.9120241123381794     
  0.83499999999999996        9.0342578674299059        8.7767466989260612        6.2973566639524527        4.8398232203897589        3.9169516683038061     
  0.83599999999999997        9.0486253603622835        8.7881565067042722        6.3053581821479243        4.8459302374719977        3.9218792242694316     
  0.83699999999999997        9.0629940256884733        8.7995663145321625        6.3133597003434554        4.8520372545542392        3.9268067802350579     
  0.83799999999999997        9.0773638574542872        8.8109761224088174        6.3213612185390406        4.8581442716364824        3.9317343362006847     
  0.83899999999999997        9.0917348497357739        8.8223859303333523        6.3293627367346836        4.8642512887187275        3.9366618921663119     
  0.83999999999999997        9.1061069966390686        8.8337957383048860        6.3373642549303790        4.8703583058009734        3.9415894481319391     
  0.84099999999999997        9.1204802923002397        8.8452055463225587        6.3453657731261259        4.8764653228832220        3.9465170040975655     
  0.84199999999999997        9.1348547308851344        8.8566153543855268        6.3533672913219226        4.8825723399654697        3.9514445600631927     
  0.84299999999999997        9.1492303065892386        8.8680251624929660        6.3613688095177681        4.8886793570477183        3.9563721160288199     
  0.84399999999999997        9.1636070136375061        8.8794349706440592        6.3693703277136624        4.8947863741299695        3.9612996719944471     
  0.84499999999999997        9.1779848462842253        8.8908447788380052        6.3773718459096020        4.9008933912122208        3.9662272279600752     
  0.84599999999999997        9.1923637988128686        8.9022545870740242        6.3853733641055870        4.9070004082944729        3.9711547839257024     
  0.84699999999999998        9.2067438655359339        8.9136643953513452        6.3933748823016190        4.9131074253767277        3.9760823398913305     
  0.84799999999999998        9.2211250407948082        8.9250742036692117        6.4013764004976936        4.9192144424589834        3.9810098958569586     
  0.84899999999999998        9.2355073189596109        8.9364840120268827        6.4093779186938100        4.9253214595412391        3.9859374518225867     
  0.84999999999999998        9.2498906944290624        8.9478938204236318        6.4173794368899673        4.9314284766234975        3.9908650077882157     
  0.85099999999999998        9.2642751616303229        8.9593036288587431        6.4253809550861636        4.9375354937057567        3.9957925637538447     
  0.85199999999999998        9.2786607150188640        8.9707134373315132        6.4333824732823999        4.9436425107880178        4.0007201197194737     
  0.85299999999999998        9.2930473490783037        8.9821232458412545        6.4413839914786735        4.9497495278702806        4.0056476756851023     
  0.85399999999999998        9.3074350583202854        8.9935330543872904        6.4493855096749826        4.9558565449525434        4.0105752316507317     
  0.85499999999999998        9.3218238372843238        9.0049428629689583        6.4573870278713290        4.9619635620348053        4.0155027876163611     
  0.85599999999999998        9.3362136805376608        9.0163526715856044        6.4653885460677092        4.9680705791170698        4.0204303435819906     
  0.85699999999999998        9.3506045826751389        9.0277624802365910        6.4733900642641240        4.9741775961993344        4.0253578995476200     
  0.85799999999999998        9.3649965383190406        9.0391722889212840        6.4813915824605708        4.9802846132816017        4.0302854555132486     
  0.85899999999999999        9.3793895421189664        9.0505820976390758        6.4893931006570496        4.9863916303638689        4.0352130114788789     
  0.85999999999999999        9.3937835887516901        9.0619919063893555        6.4973946188535603        4.9924986474461379        4.0401405674445092     
  0.86099999999999999        9.4081786729210179        9.0734017151715296        6.5053961370501039        4.9986056645284060        4.0450681234101387     
  0.86199999999999999        9.4225747893576575        9.0848115239850156        6.5133976552466750        5.0047126816106768        4.0499956793757690     
  0.86299999999999999        9.4369719328190698        9.0962213328292361        6.5213991734432764        5.0108196986929467        4.0549232353413993     
  0.86399999999999999        9.4513700980893471        9.1076311417036351        6.5294006916399052        5.0169267157752193        4.0598507913070305     
  0.86499999999999999        9.4657692799790727        9.1190409506076584        6.5374022098365616        5.0230337328574901        4.0647783472726609     
  0.86599999999999999        9.4801694733251765        9.1304507595407625        6.5454037280332438        5.0291407499397636        4.0697059032382912     
  0.86699999999999999        9.4945706729908181        9.1418605685024179        6.5534052462299535        5.0352477670220361        4.0746334592039206     
  0.86799999999999999        9.5089728738652468        9.1532703774921007        6.5614067644266889        5.0413547841043114        4.0795610151695518     
  0.86899999999999999        9.5233760708636623        9.1646801865092993        6.5694082826234474        5.0474618011865857        4.0844885711351830     
  0.87000000000000000        9.5377802589270839        9.1760899955535091        6.5774098008202300        5.0535688182688610        4.0894161271008134     
  0.87100000000000000        9.5521854330222382        9.1874998046242364        6.5854113190170365        5.0596758353511371        4.0943436830664446     
  0.87200000000000000        9.5665915881414012        9.1989096137209945        6.5934128372138661        5.0657828524334141        4.0992712390320758     
  0.87300000000000000        9.5809987193022881        9.2103194228433107        6.6014143554107170        5.0718898695156911        4.1041987949977070     
  0.87400000000000000        9.5954068215479129        9.2217292319907163        6.6094158736075910        5.0779968865979690        4.1091263509633382     
  0.87500000000000000        9.6098158899464661        9.2331390411627510        6.6174173918044845        5.0841039036802478        4.1140539069289686     
  0.87600000000000000        9.6242259195911846        9.2445488503589637        6.6254189100013994        5.0902109207625266        4.1189814628945998     
  0.87700000000000000        9.6386369056002259        9.2559586595789138        6.6334204281983347        5.0963179378448054        4.1239090188602310     
  0.87800000000000000        9.6530488431165473        9.2673684688221662        6.6414219463952886        5.1024249549270850        4.1288365748258631     
  0.87900000000000000        9.6674617273077654        9.2787782780882928        6.6494234645922612        5.1085319720093638        4.1337641307914934     
  0.88000000000000000        9.6818755533660337        9.2901880873768814        6.6574249827892507        5.1146389890916435        4.1386916867571246     
  0.88100000000000001        9.6962903165079375        9.3015978966875146        6.6654265009862614        5.1207460061739232        4.1436192427227567     
  0.88200000000000001        9.7107060119743451        9.3130077060197944        6.6734280191832873        5.1268530232562037        4.1485467986883879     
  0.88300000000000001        9.7251226350302975        9.3244175153733195        6.6814295373803310        5.1329600403384852        4.1534743546540192     
  0.88400000000000001        9.7395401809648803        9.3358273247477062        6.6894310555773906        5.1390670574207657        4.1584019106196504     
  0.88500000000000001        9.7539586450911120        9.3472371341425688        6.6974325737744680        5.1451740745030490        4.1633294665852825     
  0.88600000000000001        9.7683780227458072        9.3586469435575363        6.7054340919715596        5.1512810915853313        4.1682570225509137     
  0.88700000000000001        9.7827983092894684        9.3700567529922356        6.7134356101686663        5.1573881086676128        4.1731845785165467     
  0.88800000000000001        9.7972195001061522        9.3814665624463114        6.7214371283657890        5.1634951257498960        4.1781121344821779     
  0.88900000000000001        9.8116415906033669        9.3928763719194066        6.7294386465629259        5.1696021428321792        4.1830396904478100     
  0.89000000000000001        9.8260645762119410        9.4042861814111731        6.7374401647600761        5.1757091599144633        4.1879672464134421     
  0.89100000000000001        9.8404884523859089        9.4156959909212681        6.7454416829572414        5.1818161769967475        4.1928948023790751     
  0.89200000000000002        9.8549132146023890        9.4271058004493575        6.7534432011544201        5.1879231940790316        4.1978223583447063     
  0.89300000000000002        9.8693388583614752        9.4385156099951129        6.7614447193516094        5.1940302111613157        4.2027499143103384     
  0.89400000000000002        9.8837653791861140        9.4499254195582161        6.7694462375488129        5.2001372282436007        4.2076774702759705     
  0.89500000000000002        9.8981927726219876        9.4613352291383421        6.7774477557460298        5.2062442453258857        4.2126050262416026     
  0.89600000000000002        9.9126210342373984        9.4727450387351801        6.7854492739432581        5.2123512624081707        4.2175325822072347     
  0.89700000000000002        9.9270501596231568        9.4841548483484264        6.7934507921404972        5.2184582794904566        4.2224601381728668     
  0.89800000000000002        9.9414801443924716        9.4955646579777842        6.8014523103377487        5.2245652965727434        4.2273876941384998     
  0.89900000000000002        9.9559109841808251        9.5069744676229515        6.8094538285350108        5.2306723136550284        4.2323152501041310     
