  t                         w1                        w2                        w3                        w4                        w5
  0.29499999999999998        1.4879891588262641        3.7511946290486069        4.2298262410489151        4.4408652339020156        4.5608753745440467     
  0.29599999999999999        1.4902100536627356        3.7515619090919632        4.2298947658330919        4.4408944581392769        4.5608940207991200     
  0.29699999999999999        1.4924198035461975        3.7519227575641136        4.2299616211421833        4.4409228720445038        4.5609121174119318     
  0.29799999999999999        1.4946184643885865        3.7522772869916485        4.2300268476497438        4.4409504980866474        4.5609296805844819     
  0.29899999999999999        1.4968060918214199        3.7526256079333620        4.2300904850383985        4.4409773581116347        4.5609467260411733     
  0.29999999999999999        1.4989827411972012        3.7529678290146595        4.2301525720239797        4.4410034733596513        4.5609632690428983     
  0.30099999999999999        1.5011484675908187        3.7533040569613583        4.2302131463790831        4.4410288644819316        4.5609793244006998     
  0.30199999999999999        1.5033033258009381        3.7536343966328878        4.2302722449560495        4.4410535515570890        4.5609949064890269     
  0.30299999999999999        1.5054473703513864        3.7539589510549463        4.2303299037093813        4.4410775541069993        4.5610100292586111     
  0.30399999999999999        1.5075806554925322        3.7542778214515353        4.2303861577176205        4.4411008911122307        4.5610247062489515     
  0.30499999999999999        1.5097032352026545        3.7545911072764637        4.2304410412046849        4.4411235810270604        4.5610389506004401     
  0.30599999999999999        1.5118151631893086        3.7548989062443106        4.2304945875606936        4.4411456417940602        4.5610527750661234     
  0.30700000000000000        1.5139164928906830        3.7552013143608112        4.2305468293622814        4.4411670908582925        4.5610661920231230     
  0.30800000000000000        1.5160072774769497        3.7554984259527533        4.2305977983924139        4.4411879451810981        4.5610792134837173     
  0.30900000000000000        1.5180875698516088        3.7557903336973255        4.2306475256597267        4.4412082212535164        4.5610918511060907     
  0.31000000000000000        1.5201574226528252        3.7560771286509453        4.2306960414173895        4.4412279351093185        4.5611041162047785     
  0.31100000000000000        1.5222168882547591        3.7563589002776210        4.2307433751815111        4.4412471023376918        4.5611160197607914     
  0.31200000000000000        1.5242660187688899        3.7566357364767642        4.2307895557490971        4.4412657380955656        4.5611275724314515     
  0.31300000000000000        1.5263048660453324        3.7569077236105639        4.2308346112155695        4.4412838571195978        4.5611387845599287     
  0.31400000000000000        1.5283334816741490        3.7571749465308644        4.2308785689918595        4.4413014737378225        4.5611496661845052     
  0.31500000000000000        1.5303519169866524        3.7574374886055595        4.2309214558210844        4.4413186018809894        4.5611602270475613     
  0.31600000000000000        1.5323602230567042        3.7576954317445419        4.2309632977948146        4.4413352550935734        4.5611704766042962     
  0.31700000000000000        1.5343584507020036        3.7579488564252075        4.2310041203689526        4.4413514465444885        4.5611804240311962     
  0.31800000000000000        1.5363466504853733        3.7581978417174784        4.2310439483792139        4.4413671890374982        4.5611900782342509     
  0.31900000000000001        1.5383248727160390        3.7584424653084270        4.2310828060562402        4.4413824950213456        4.5611994478569224     
  0.32000000000000001        1.5402931674508979        3.7586828035264461        4.2311207170403424        4.4413973765995891        4.5612085412878853     
  0.32100000000000001        1.5422515844957856        3.7589189313650127        4.2311577043958781        4.4414118455401832        4.5612173666685418     
  0.32200000000000001        1.5442001734067345        3.7591509225060311        4.2311937906252854        4.4414259132847773        4.5612259319003048     
  0.32300000000000001        1.5461389834912271        3.7593788493427405        4.2312289976827762        4.4414395909577662        4.5612342446516747     
  0.32400000000000001        1.5480680638094411        3.7596027830022600        4.2312633469876895        4.4414528893750873        4.5612423123651054     
  0.32500000000000001        1.5499874631754911        3.7598227933677593        4.2312968594375207        4.4414658190527714        4.5612501422636686     
  0.32600000000000001        1.5518972301586598        3.7600389491001436        4.2313295554206434        4.4414783902152628        4.5612577413575153     
  0.32700000000000001        1.5537974130846286        3.7602513176594883        4.2313614548287006        4.4414906128034994        4.5612651164501585     
  0.32800000000000001        1.5556880600366974        3.7604599653259738        4.2313925770687204        4.4415024964827756        4.5612722741445602     
  0.32900000000000001        1.5575692188569987        3.7606649572205750        4.2314229410749107        4.4415140506503876        4.5612792208490465     
  0.33000000000000002        1.5594409371477098        3.7608663573252881        4.2314525653201862        4.4415252844430615        4.5612859627830407     
  0.33100000000000002        1.5613032622722538        3.7610642285030593        4.2314814678274040        4.4415362067441793        4.5612925059826352     
  0.33200000000000002        1.5631562413564972        3.7612586325173529        4.2315096661803286        4.4415468261908027        4.5612988563059949     
  0.33300000000000002        1.5649999212899415        3.7614496300513727        4.2315371775343325        4.4415571511805085        4.5613050194386009     
  0.33400000000000002        1.5668343487269083        3.7616372807269554        4.2315640186268242        4.4415671898780200        4.5613110008983400     
  0.33500000000000002        1.5686595700877175        3.7618216431231115        4.2315902057874437        4.4415769502216733        4.5613168060404501     
  0.33600000000000002        1.5704756315598627        3.7620027747942943        4.2316157549479883        4.4415864399296856        4.5613224400623054     
  0.33700000000000002        1.5722825790991763        3.7621807322882508        4.2316406816521068        4.4415956665062639        4.5613279080080824     
  0.33800000000000002        1.5740804584309918        3.7623555711637144        4.2316650010647576        4.4416046372475373        4.5613332147732626     
  0.33900000000000002        1.5758693150513006        3.7625273460076061        4.2316887279814361        4.4416133592473308        4.5613383651090222     
  0.34000000000000002        1.5776491942279021        3.7626961104521022        4.2317118768371689        4.4416218394027656        4.5613433636264880     
